seq,timestamp_ns,user_id,item_id,category_id,behavior_code,label,label_valid,is_burst_period
21050,48121742385,60,794,72,0,0,1,1
21051,48122794784,64,560,79,0,0,1,1
21052,48123825288,70,168,22,0,0,1,1
21053,48124698849,34,455,79,2,0,1,1
21054,48125521663,5,603,34,0,0,1,1
21055,48126600098,16,8,22,2,0,1,1
21056,48127495842,44,685,32,1,0,1,1
21057,48128587231,21,216,10,1,0,1,1
21058,48129778602,18,282,10,0,0,1,1
21059,48130749548,21,447,38,0,0,1,1
21060,48131851428,6,629,17,0,0,1,1
21061,48133033872,30,173,85,0,0,1,1
21062,48133978228,8,276,34,0,0,1,1
21063,48135102561,28,697,60,0,0,1,1
21064,48135940604,34,982,81,0,0,1,1
21065,48136831390,58,171,57,1,0,1,1
21066,48137867990,83,792,37,0,0,1,1
21067,48138774067,24,335,34,0,0,1,1
21068,48139797878,94,752,57,0,0,1,1
21069,48140766397,90,624,4,0,0,1,1
21070,48141970569,10,885,22,0,0,1,1
21071,48143033808,73,77,74,0,0,1,1
21072,48144251959,64,531,65,0,0,1,1
21073,48145011676,32,812,44,0,0,1,1
21074,48145772227,80,322,21,0,0,1,1
21075,48146680798,37,42,90,3,1,1,1
21076,48147662449,5,222,12,0,0,1,1
21077,48148575092,47,293,48,3,1,1,1
21078,48149696655,98,817,12,0,0,1,1
21079,48150462042,90,837,45,0,0,1,1
21080,48151437110,45,672,3,0,0,1,1
21081,48152541222,12,301,88,1,0,1,1
21082,48153630342,0,530,80,0,0,1,1
21083,48154425950,51,843,19,0,0,1,1
21084,48155299439,21,86,55,2,0,1,1
21085,48156399968,18,293,38,1,0,1,1
21086,48157207033,75,880,92,0,0,1,1
21087,48157960080,20,553,11,0,0,1,1
21088,48159177342,1,672,45,0,0,1,1
21089,48160058677,9,46,45,0,0,1,1
21090,48160861429,3,337,4,0,0,1,1
21091,48161712297,71,34,22,1,0,1,1
21092,48162726419,21,833,35,0,0,1,1
21093,48163483545,66,456,82,0,0,1,1
21094,48164246033,22,580,29,0,0,1,1
21095,48165319201,55,916,76,0,0,1,1
21096,48166335289,41,715,21,0,0,1,1
21097,48167386394,67,702,47,0,0,1,1
21098,48168175853,65,970,28,2,0,1,1
21099,48169260309,99,49,8,1,0,1,1
21100,48170482889,75,6,43,0,0,1,1
21101,48171252843,36,514,14,0,0,1,1
21102,48172437358,82,334,74,1,0,1,1
21103,48173598885,13,980,34,0,0,1,1
21104,48174845184,67,575,66,0,0,1,1
21105,48175795048,19,767,54,0,0,1,1
21106,48176643691,13,13,50,0,0,1,1
21107,48177397844,91,376,8,0,0,1,1
21108,48178310046,86,615,71,0,0,1,1
21109,48179210223,27,513,23,1,0,1,1
21110,48180386457,73,7,68,3,1,1,1
21111,48181339772,66,806,70,0,0,1,1
21112,48182350468,84,374,1,0,0,1,1
21113,48183434562,65,954,17,0,0,1,1
21114,48184645439,68,132,39,0,0,1,1
21115,48185680886,20,773,89,0,0,1,1
21116,48186756419,67,738,56,0,0,1,1
21117,48187722077,26,580,10,0,0,1,1
21118,48188610607,42,394,53,0,0,1,1
21119,48189454179,49,740,25,0,0,1,1
21120,48190510284,96,198,95,3,1,1,1
21121,48191720999,8,746,27,3,1,1,1
21122,48192758751,22,57,75,0,0,1,1
21123,48193893231,72,332,65,0,0,1,1
21124,48194819639,56,140,58,0,0,1,1
21125,48195730318,12,740,82,2,0,1,1
21126,48196718064,85,513,11,0,0,1,1
21127,48197542712,96,219,94,2,0,1,1
21128,48198634067,30,442,0,0,0,1,1
21129,48199576587,34,928,43,0,0,1,1
21130,48200509833,52,718,92,0,0,1,1
21131,48201712691,84,911,92,3,1,1,1
21132,48202698006,90,436,59,0,0,1,1
21133,48203525530,8,330,95,0,0,1,1
21134,48204734706,21,719,30,0,0,1,1
21135,48205765129,62,35,84,0,0,1,1
21136,48206606194,71,747,46,0,0,1,1
21137,48207802047,96,406,78,0,0,1,1
21138,48208789284,46,729,15,0,0,1,1
21139,48209539453,9,985,94,0,0,1,1
21140,48210614880,81,95,59,1,0,1,1
21141,48211614018,38,132,92,0,0,1,1
21142,48212855907,63,266,96,2,0,1,1
21143,48213866057,53,32,0,0,0,1,1
21144,48214620693,84,706,23,0,0,1,1
21145,48215388588,97,638,70,0,0,1,1
21146,48216408142,92,202,42,0,0,1,1
21147,48217181226,88,802,32,2,0,1,1
21148,48218047160,68,651,67,0,0,1,1
21149,48218981503,31,306,99,2,0,1,1
21150,48220025287,65,616,23,0,0,1,1
21151,48221254819,88,184,44,0,0,1,1
21152,48222216883,17,860,28,2,0,1,1
21153,48223402244,85,579,4,0,0,1,1
21154,48224281420,73,189,0,0,0,1,1
21155,48225522202,73,116,80,0,0,1,1
21156,48226301817,75,742,72,0,0,1,1
21157,48227248091,50,822,41,0,0,1,1
21158,48228153630,80,246,90,3,1,1,1
21159,48228978621,59,956,63,0,0,1,1
21160,48230199526,83,692,50,1,0,1,1
21161,48231157025,82,833,99,0,0,1,1
21162,48232263899,20,572,27,2,0,1,1
21163,48233506889,75,526,31,0,0,1,1
21164,48234466886,80,872,8,2,0,1,1
21165,48235536112,80,351,43,2,0,1,1
21166,48236694881,43,457,3,0,0,1,1
21167,48237453175,63,153,29,0,0,1,1
21168,48238578221,1,877,86,3,1,1,1
21169,48239810386,19,667,63,0,0,1,1
21170,48240859448,66,395,63,0,0,1,1
21171,48241779823,56,776,34,0,0,1,1
21172,48242552489,87,375,5,0,0,1,1
21173,48243557589,24,631,75,0,0,1,1
21174,48244329380,76,158,89,2,0,1,1
21175,48245158090,87,754,5,0,0,1,1
21176,48246366531,28,254,3,3,1,1,1
21177,48247432282,92,458,64,0,0,1,1
21178,48248271064,36,220,23,0,0,1,1
21179,48249480918,72,188,37,1,0,1,1
21180,48250344946,47,996,23,0,0,1,1
21181,48251592318,85,351,11,0,0,1,1
21182,48252571451,16,152,90,0,0,1,1
21183,48253438560,12,72,76,0,0,1,1
21184,48254231155,6,373,4,0,0,1,1
21185,48255053886,12,626,51,0,0,1,1
21186,48256227586,78,191,16,0,0,1,1
21187,48257240266,69,73,77,0,0,1,1
21188,48258357913,18,265,97,1,0,1,1
21189,48259387045,43,213,77,0,0,1,1
21190,48260323498,58,576,75,1,0,1,1
21191,48261414670,75,239,18,1,0,1,1
21192,48262313119,0,234,57,0,0,1,1
21193,48263539092,70,307,5,2,0,1,1
21194,48264427139,95,860,58,0,0,1,1
21195,48265335823,93,897,73,0,0,1,1
21196,48266196348,45,51,81,2,0,1,1
21197,48266993632,44,35,50,0,0,1,1
21198,48267954177,17,429,88,0,0,1,1
21199,48269063641,99,888,19,0,0,1,1
21200,48270109161,74,649,61,3,1,1,1
21201,48271286192,63,808,32,0,0,1,1
21202,48272372039,33,855,78,0,0,1,1
21203,48273588635,9,373,30,0,0,1,1
21204,48274804628,22,885,98,0,0,1,1
21205,48275765945,21,981,36,0,0,1,1
21206,48276706029,26,10,96,0,0,1,1
21207,48277682872,79,284,15,0,0,1,1
21208,48278550635,0,562,99,0,0,1,1
21209,48279612286,60,840,25,3,1,1,1
21210,48280735066,1,315,19,1,0,1,1
21211,48281681454,18,654,69,0,0,1,1
21212,48282822478,64,109,56,0,0,1,1
21213,48283704901,2,214,27,1,0,1,1
21214,48284598358,32,280,61,0,0,1,1
21215,48285716090,64,933,27,0,0,1,1
21216,48286501017,80,29,0,0,0,1,1
21217,48287430825,91,326,58,1,0,1,1
21218,48288452447,49,188,67,0,0,1,1
21219,48289517173,16,182,12,0,0,1,1
21220,48290411261,75,478,39,0,0,1,1
21221,48291520876,14,758,74,0,0,1,1
21222,48292740697,92,234,41,0,0,1,1
21223,48293558192,65,922,20,0,0,1,1
21224,48294389123,19,953,66,3,1,1,1
21225,48295478201,71,121,23,0,0,1,1
21226,48296543135,8,870,78,0,0,1,1
21227,48297517895,11,442,67,0,0,1,1
21228,48298593940,16,756,62,1,0,1,1
21229,48299490901,61,404,80,3,1,1,1
21230,48300329565,34,181,76,2,0,1,1
21231,48301407832,23,525,46,2,0,1,1
21232,48302456102,91,99,79,0,0,1,1
21233,48303651723,57,508,59,3,1,1,1
21234,48304724436,92,794,29,0,0,1,1
21235,48305969783,52,73,95,0,0,1,1
21236,48306879945,68,324,79,0,0,1,1
21237,48308071409,76,925,20,2,0,1,1
21238,48308863895,3,955,30,0,0,1,1
21239,48309682029,5,106,41,0,0,1,1
21240,48310857606,49,82,1,0,0,1,1
21241,48311727428,64,946,21,0,0,1,1
21242,48312625829,57,680,31,0,0,1,1
21243,48313515175,32,613,58,2,0,1,1
21244,48314546849,98,240,2,0,0,1,1
21245,48315595495,65,906,34,0,0,1,1
21246,48316423325,28,530,69,0,0,1,1
21247,48317501834,88,278,52,2,0,1,1
21248,48318394653,10,506,88,0,0,1,1
21249,48319363759,34,109,60,0,0,1,1
21250,48320528203,38,426,41,0,0,1,1
21251,48321635154,15,717,62,1,0,1,1
21252,48322633248,71,453,23,0,0,1,1
21253,48323640783,54,951,45,1,0,1,1
21254,48324643614,84,849,95,3,1,1,1
21255,48325543289,11,853,20,0,0,1,1
21256,48326521135,69,587,93,0,0,1,1
21257,48327505677,72,789,26,3,1,1,1
21258,48328755658,98,679,99,0,0,1,1
21259,48329862059,76,458,31,2,0,1,1
21260,48330674490,68,86,4,2,0,1,1
21261,48331689156,39,765,61,3,1,1,1
21262,48332775610,1,231,49,0,0,1,1
21263,48333810776,21,584,34,0,0,1,1
21264,48334710489,23,618,25,0,0,1,1
21265,48335504097,78,554,88,0,0,1,1
21266,48336428649,40,774,39,3,1,1,1
21267,48337273158,23,22,83,0,0,1,1
21268,48338271895,83,394,42,0,0,1,1
21269,48339227505,71,280,30,3,1,1,1
21270,48340187751,25,483,44,3,1,1,1
21271,48341078885,57,591,98,2,0,1,1
21272,48342232138,61,802,33,3,1,1,1
21273,48343363159,0,532,81,3,1,1,1
21274,48344420050,21,926,36,2,0,1,1
21275,48345620739,99,740,15,0,0,1,1
21276,48346785838,49,610,5,1,0,1,1
21277,48347739547,60,906,97,0,0,1,1
21278,48348864540,84,311,44,0,0,1,1
21279,48349953699,43,640,27,3,1,1,1
21280,48350742301,3,86,75,0,0,1,1
21281,48351889356,57,195,64,0,0,1,1
21282,48353131778,39,641,86,0,0,1,1
21283,48354143716,33,779,55,0,0,1,1
21284,48355339291,75,681,5,0,0,1,1
21285,48356268424,78,157,9,2,0,1,1
21286,48357335360,86,584,5,0,0,1,1
21287,48358300864,79,921,8,2,0,1,1
21288,48359181056,4,829,46,2,0,1,1
21289,48360163970,38,773,67,0,0,1,1
21290,48361181631,37,847,53,3,1,1,1
21291,48361991679,31,3,87,0,0,1,1
21292,48362771237,5,842,90,0,0,1,1
21293,48363767009,8,822,91,2,0,1,1
21294,48364640245,94,274,46,1,0,1,1
21295,48365466114,70,569,30,0,0,1,1
21296,48366359783,44,328,97,2,0,1,1
21297,48367276237,85,26,96,0,0,1,1
21298,48368480624,44,773,47,0,0,1,1
21299,48369385925,57,341,52,0,0,1,1
21300,48370410080,76,295,93,2,0,1,1
21301,48371427728,34,233,26,0,0,1,1
21302,48372241838,21,943,23,0,0,1,1
21303,48373022374,22,922,6,0,0,1,1
21304,48374055020,23,6,55,0,0,1,1
21305,48375001600,21,773,30,0,0,1,1
21306,48375967096,90,957,88,2,0,1,1
21307,48376743220,41,612,26,1,0,1,1
21308,48377627804,82,845,3,0,0,1,1
21309,48378594608,21,128,50,3,1,1,1
21310,48379835901,84,602,33,0,0,1,1
21311,48380813197,28,824,75,0,0,1,1
21312,48381738402,32,704,33,1,0,1,1
21313,48382748170,80,853,48,0,0,1,1
21314,48383747592,47,183,86,0,0,1,1
21315,48384804335,11,753,8,0,0,1,1
21316,48385749013,28,512,75,0,0,1,1
21317,48386924316,64,176,33,0,0,1,1
21318,48388131705,56,265,87,1,0,1,1
21319,48389327883,90,746,14,0,0,1,1
21320,48390156070,50,927,58,0,0,1,1
21321,48391125636,72,32,32,1,0,1,1
21322,48392312440,37,938,10,0,0,1,1
21323,48393137573,92,455,90,0,0,1,1
21324,48394029247,55,298,51,0,0,1,1
21325,48395018961,47,555,5,3,1,1,1
21326,48396161384,18,873,15,2,0,1,1
21327,48396948851,10,891,86,0,0,1,1
21328,48397863197,34,656,38,3,1,1,1
21329,48398725372,3,337,61,0,0,1,1
21330,48399709141,22,739,37,3,1,1,1
21331,48400852336,82,446,58,0,0,1,1
21332,48401883809,20,754,80,0,0,1,1
21333,48402993209,74,219,16,0,0,1,1
21334,48404041173,44,481,36,0,0,1,1
21335,48405244717,13,183,43,3,1,1,1
21336,48406328200,21,415,85,0,0,1,1
21337,48407401867,86,676,45,0,0,1,1
21338,48408263900,38,336,78,3,1,1,1
21339,48409290744,84,165,97,0,0,1,1
21340,48410244561,28,568,76,0,0,1,1
21341,48411202160,7,394,86,0,0,1,1
21342,48412053095,35,512,92,0,0,1,1
21343,48413296503,51,278,86,3,1,1,1
21344,48414351534,33,592,24,0,0,1,1
21345,48415160895,86,775,18,0,0,1,1
21346,48415922465,12,773,12,0,0,1,1
21347,48416740903,51,35,16,0,0,1,1
21348,48417723491,64,91,62,0,0,1,1
21349,48418735264,54,710,40,2,0,1,1
21350,48419659864,42,741,19,0,0,1,1
21351,48420724768,20,746,65,0,0,1,1
21352,48421871592,29,255,93,1,0,1,1
21353,48422695927,29,291,40,0,0,1,1
21354,48423484744,60,530,89,3,1,1,1
21355,48424244194,4,284,2,3,1,1,1
21356,48425367254,83,54,55,0,0,1,1
21357,48426180718,28,296,1,1,0,1,1
21358,48427329246,5,286,90,2,0,1,1
21359,48428370336,45,256,94,0,0,1,1
21360,48429460719,17,226,95,0,0,1,1
21361,48430440874,58,172,23,0,0,1,1
21362,48431631417,53,279,22,0,0,1,1
21363,48432518909,88,709,21,0,0,1,1
21364,48433411531,74,288,75,0,0,1,1
21365,48434557561,26,884,57,0,0,1,1
21366,48435327125,0,625,71,3,1,1,1
21367,48436448350,71,857,48,3,1,1,1
21368,48437665342,83,179,70,0,0,1,1
21369,48438476894,31,249,17,0,0,1,1
21370,48439699629,85,181,83,0,0,1,1
21371,48440618468,30,810,99,3,1,1,1
21372,48441638300,50,589,45,0,0,1,1
21373,48442604585,32,349,30,0,0,1,1
21374,48443760962,68,650,73,1,0,1,1
21375,48444651337,99,270,28,0,0,1,1
21376,48445878534,26,508,36,1,0,1,1
21377,48446965478,99,746,35,2,0,1,1
21378,48447770788,57,934,4,0,0,1,1
21379,48448973184,96,896,46,0,0,1,1
21380,48449776567,33,983,53,1,0,1,1
21381,48450885939,86,804,45,0,0,1,1
21382,48451981606,17,710,99,3,1,1,1
21383,48452944417,85,407,46,0,0,1,1
21384,48454106107,36,209,24,1,0,1,1
21385,48455214429,86,763,45,0,0,1,1
21386,48456407130,74,879,85,3,1,1,1
21387,48457405710,37,112,4,0,0,1,1
21388,48458330463,49,308,79,0,0,1,1
21389,48459307338,20,948,18,0,0,1,1
21390,48460522994,87,13,85,0,0,1,1
21391,48461295213,93,477,2,0,0,1,1
21392,48462468590,95,372,24,0,0,1,1
21393,48463516301,14,26,14,0,0,1,1
21394,48464546793,29,180,77,0,0,1,1
21395,48465729365,44,266,77,0,0,1,1
21396,48466675933,50,201,99,0,0,1,1
21397,48467543213,38,405,59,0,0,1,1
21398,48468726143,19,930,64,0,0,1,1
21399,48469641072,89,429,4,0,0,1,1
21400,48470830076,38,434,20,1,0,1,1
21401,48471665849,37,416,22,0,0,1,1
21402,48472649111,71,575,46,2,0,1,1
21403,48473442068,0,213,75,1,0,1,1
21404,48474470780,24,179,6,3,1,1,1
21405,48475408113,6,82,57,0,0,1,1
21406,48476535594,22,875,71,0,0,1,1
21407,48477302620,35,71,76,0,0,1,1
21408,48478442939,94,623,65,0,0,1,1
21409,48479317851,2,641,60,0,0,1,1
21410,48480199701,58,260,69,1,0,1,1
21411,48481383427,66,387,28,3,1,1,1
21412,48482520162,16,340,86,0,0,1,1
21413,48483511622,47,960,74,1,0,1,1
21414,48484325698,0,373,83,2,0,1,1
21415,48485288549,69,581,97,0,0,1,1
21416,48486306994,98,498,96,0,0,1,1
21417,48487239153,53,615,15,0,0,1,1
21418,48488439087,26,45,0,0,0,1,1
21419,48489229421,27,990,56,0,0,1,1
21420,48490298672,69,515,9,0,0,1,1
21421,48491149925,6,310,30,0,0,1,1
21422,48492283937,63,74,72,0,0,1,1
21423,48493165458,71,663,98,0,0,1,1
21424,48494304181,33,640,4,0,0,1,1
21425,48495319497,26,499,0,0,0,1,1
21426,48496338364,31,560,12,0,0,1,1
21427,48497327279,68,86,4,0,0,1,1
21428,48498200231,8,67,89,0,0,1,1
21429,48499112117,77,689,50,2,0,1,1
21430,48500186194,89,831,43,2,0,1,1
21431,48501145065,51,91,55,0,0,1,1
21432,48502162048,22,371,85,3,1,1,1
21433,48503158227,59,896,97,1,0,1,1
21434,48504375095,3,158,32,2,0,1,1
21435,48505182833,4,31,0,3,1,1,1
21436,48506274033,42,881,10,0,0,1,1
21437,48507426540,40,12,94,0,0,1,1
21438,48508603327,34,660,54,1,0,1,1
21439,48509625082,35,201,25,1,0,1,1
21440,48510519426,92,519,74,0,0,1,1
21441,48511493886,16,680,14,1,0,1,1
21442,48512313591,82,795,24,3,1,1,1
21443,48513130187,78,666,4,0,0,1,1
21444,48514176994,58,880,98,0,0,1,1
21445,48515306893,56,506,96,2,0,1,1
21446,48516525404,95,399,43,3,1,1,1
21447,48517508688,86,700,70,0,0,1,1
21448,48518718071,33,597,20,0,0,1,1
21449,48519791568,18,38,44,1,0,1,1
21450,48520946898,88,373,70,0,0,1,1
21451,48521825838,94,643,0,0,0,1,1
21452,48522898700,59,16,85,0,0,1,1
21453,48523806071,34,182,6,0,0,1,1
21454,48524627262,64,625,96,0,0,1,1
21455,48525744430,74,302,7,1,0,1,1
21456,48526803478,44,482,6,2,0,1,1
21457,48527900801,30,183,31,0,0,1,1
21458,48529096828,93,354,63,1,0,1,1
21459,48530023554,9,328,96,0,0,1,1
21460,48530834483,36,297,67,1,0,1,1
21461,48532064364,89,542,78,0,0,1,1
21462,48533113061,84,897,8,0,0,1,1
21463,48534070244,80,866,58,0,0,1,1
21464,48535000729,91,408,62,0,0,1,1
21465,48536143796,58,941,14,0,0,1,1
21466,48536901951,65,656,22,3,1,1,1
21467,48537911440,14,733,64,0,0,1,1
21468,48539014701,79,761,86,3,1,1,1
21469,48540003180,96,356,49,0,0,1,1
21470,48541193945,68,267,68,0,0,1,1
21471,48542371691,86,127,79,3,1,1,1
21472,48543391461,83,817,16,3,1,1,1
21473,48544426483,9,522,46,0,0,1,1
21474,48545552967,7,160,8,2,0,1,1
21475,48546607591,45,268,27,1,0,1,1
21476,48547832736,51,681,36,0,0,1,1
21477,48548984820,14,192,12,1,0,1,1
21478,48549931915,58,285,63,0,0,1,1
21479,48551010717,66,509,26,0,0,1,1
21480,48551819125,11,719,95,0,0,1,1
21481,48552943425,50,346,94,0,0,1,1
21482,48553911408,50,158,8,0,0,1,1
21483,48554997369,99,295,6,0,0,1,1
21484,48555916843,71,899,96,0,0,1,1
21485,48556877416,19,396,60,0,0,1,1
21486,48557944111,48,221,62,0,0,1,1
21487,48559159318,74,332,76,1,0,1,1
21488,48559958160,95,510,41,0,0,1,1
21489,48561054855,0,526,68,0,0,1,1
21490,48561928240,21,812,88,0,0,1,1
21491,48562837562,79,574,92,0,0,1,1
21492,48563788481,11,310,4,0,0,1,1
21493,48564758806,46,871,42,0,0,1,1
21494,48565841271,69,885,77,0,0,1,1
21495,48566684550,8,845,34,0,0,1,1
21496,48567530540,24,560,42,0,0,1,1
21497,48568736709,44,356,6,0,0,1,1
21498,48569859238,73,453,44,0,0,1,1
21499,48571108779,53,342,28,0,0,1,1
21500,48571883986,63,870,19,0,0,1,1
21501,48572883080,25,382,33,0,0,1,1
21502,48573738007,4,995,32,2,0,1,1
21503,48574648985,42,872,60,0,0,1,1
21504,48575598575,17,929,30,0,0,1,1
21505,48576660965,80,640,85,1,0,1,1
21506,48577525843,21,231,61,0,0,1,1
21507,48578384559,45,713,75,0,0,1,1
21508,48579209805,79,963,36,1,0,1,1
21509,48580168993,93,762,88,0,0,1,1
21510,48581091730,90,672,1,0,0,1,1
21511,48582193562,97,54,44,2,0,1,1
21512,48583405565,36,853,46,0,0,1,1
21513,48584374748,57,882,27,0,0,1,1
21514,48585409635,44,674,54,0,0,1,1
21515,48586574212,96,898,1,1,0,1,1
21516,48587769864,57,484,23,3,1,1,1
21517,48588651848,77,697,57,0,0,1,1
21518,48589705142,20,363,43,3,1,1,1
21519,48590525002,39,347,66,0,0,1,1
21520,48591529793,78,709,95,0,0,1,1
21521,48592556526,50,204,91,2,0,1,1
21522,48593541692,3,960,29,0,0,1,1
21523,48594529888,71,378,13,0,0,1,1
21524,48595534006,43,643,87,0,0,1,1
21525,48596295131,26,854,31,0,0,1,1
21526,48597190173,49,326,32,0,0,1,1
21527,48598391186,77,634,82,0,0,1,1
21528,48599230591,54,882,47,1,0,1,1
21529,48600285129,89,882,54,0,0,1,1
21530,48601142961,43,392,97,0,0,1,1
21531,48602268449,7,369,71,0,0,1,1
21532,48603440055,44,784,81,0,0,1,1
21533,48604558041,97,322,75,0,0,1,1
21534,48605685035,61,962,88,0,0,1,1
21535,48606449471,51,623,90,3,1,1,1
21536,48607649670,27,570,36,0,0,1,1
21537,48608493892,37,143,54,0,0,1,1
21538,48609574938,3,440,46,0,0,1,1
21539,48610672762,89,164,37,0,0,1,1
21540,48611675379,99,117,96,0,0,1,1
21541,48612519878,7,980,55,2,0,1,1
21542,48613478708,44,182,33,0,0,1,1
21543,48614369708,91,42,78,1,0,1,1
21544,48615391279,12,909,41,2,0,1,1
21545,48616584371,14,393,55,0,0,1,1
21546,48617681308,52,229,84,0,0,1,1
21547,48618684609,98,761,61,0,0,1,1
21548,48619764468,56,77,95,1,0,1,1
21549,48620733379,81,845,99,0,0,1,1
21550,48621686677,33,526,50,0,0,1,1
21551,48622755127,19,37,20,3,1,1,1
21552,48623953052,87,392,85,1,0,1,1
21553,48624759734,41,279,3,3,1,1,1
21554,48625921423,43,981,65,0,0,1,1
21555,48627034834,91,411,23,0,0,1,1
21556,48628094586,90,6,0,1,0,1,1
21557,48628855496,10,29,76,0,0,1,1
21558,48630093422,23,784,45,0,0,1,1
21559,48631088375,93,337,11,3,1,1,1
21560,48632004780,49,896,89,2,0,1,1
21561,48633220156,6,969,14,0,0,1,1
21562,48634094909,94,198,33,0,0,1,1
21563,48635267345,77,937,63,0,0,1,1
21564,48636097287,94,517,98,0,0,1,1
21565,48636860381,92,280,97,2,0,1,1
21566,48637993133,82,234,65,2,0,1,1
21567,48639095143,1,545,37,0,0,1,1
21568,48640087616,91,480,94,0,0,1,1
21569,48641002744,56,766,87,0,0,1,1
21570,48641982947,28,422,90,3,1,1,1
21571,48642886471,71,637,75,0,0,1,1
21572,48643861899,7,695,47,2,0,1,1
21573,48644829883,46,822,30,0,0,1,1
21574,48645768693,79,321,59,0,0,1,1
21575,48646626172,30,829,38,0,0,1,1
21576,48647444847,2,541,66,0,0,1,1
21577,48648344876,67,137,77,0,0,1,1
21578,48649349400,80,173,36,0,0,1,1
21579,48650141786,20,799,78,0,0,1,1
21580,48650987961,23,351,57,0,0,1,1
21581,48651928794,39,986,14,3,1,1,1
21582,48653051022,84,240,58,0,0,1,1
21583,48653896691,69,18,13,0,0,1,1
21584,48654893378,47,661,45,0,0,1,1
21585,48655857022,84,277,9,1,0,1,1
21586,48656890091,43,71,71,2,0,1,1
21587,48658003148,54,914,81,0,0,1,1
21588,48659153248,57,860,95,0,0,1,1
21589,48659924837,71,915,44,0,0,1,1
21590,48660824310,25,414,81,0,0,1,1
21591,48661601785,58,371,20,2,0,1,1
21592,48662451666,56,317,29,0,0,1,1
21593,48663670917,60,782,70,0,0,1,1
21594,48664632179,95,844,63,1,0,1,1
21595,48665770442,16,741,69,3,1,1,1
21596,48666869697,49,417,29,0,0,1,1
21597,48667880924,86,519,56,0,0,1,1
21598,48668763949,69,280,17,0,0,1,1
21599,48669730538,72,389,81,0,0,1,1
21600,48670661988,89,657,14,0,0,1,1
21601,48671416355,93,75,13,0,0,1,1
21602,48672197791,46,230,29,0,0,1,1
21603,48673065679,99,680,92,0,0,1,1
21604,48674181199,26,923,19,0,0,1,1
21605,48675280451,54,855,72,2,0,1,1
21606,48676178317,96,612,96,0,0,1,1
21607,48677203551,37,275,18,0,0,1,1
21608,48678229288,4,877,50,0,0,1,1
21609,48679063812,65,773,57,0,0,1,1
21610,48680069571,0,13,73,0,0,1,1
21611,48680928418,18,651,69,0,0,1,1
21612,48681707444,34,235,10,0,0,1,1
21613,48682573055,37,583,88,0,0,1,1
21614,48683603560,82,537,43,1,0,1,1
21615,48684375343,14,844,58,0,0,1,1
21616,48685215023,56,490,0,0,0,1,1
21617,48686181834,10,610,38,0,0,1,1
21618,48687129388,62,52,43,3,1,1,1
21619,48688026952,64,779,27,0,0,1,1
21620,48689163734,78,760,29,0,0,1,1
21621,48690221530,34,541,79,0,0,1,1
21622,48691348650,62,810,75,0,0,1,1
21623,48692180301,42,470,53,0,0,1,1
21624,48693064213,64,212,36,0,0,1,1
21625,48694029674,11,567,79,0,0,1,1
21626,48694958131,64,568,13,0,0,1,1
21627,48696189461,55,467,66,0,0,1,1
21628,48697015222,11,620,0,0,0,1,1
21629,48698097340,18,236,71,2,0,1,1
21630,48698958835,97,538,25,0,0,1,1
21631,48700203279,96,39,49,0,0,1,1
21632,48701373659,66,340,41,0,0,1,1
21633,48702471455,17,962,61,0,0,1,1
21634,48703356843,26,174,92,0,0,1,1
21635,48704403157,25,395,15,0,0,1,1
21636,48705360567,46,486,26,0,0,1,1
21637,48706494544,72,573,70,0,0,1,1
21638,48707275895,7,570,18,2,0,1,1
21639,48708152002,78,989,90,0,0,1,1
21640,48708970290,9,177,31,0,0,1,1
21641,48710093475,60,829,65,2,0,1,1
21642,48711244235,66,554,17,0,0,1,1
21643,48712006375,81,757,45,0,0,1,1
21644,48712915252,84,703,40,1,0,1,1
21645,48713712044,16,74,47,0,0,1,1
21646,48714837601,77,697,13,1,0,1,1
21647,48715921873,71,344,12,2,0,1,1
21648,48716966852,26,698,94,0,0,1,1
21649,48717802046,48,843,2,0,0,1,1
21650,48718864690,78,798,7,1,0,1,1
21651,48719932989,9,459,93,0,0,1,1
21652,48720959482,18,102,74,0,0,1,1
21653,48721965530,28,704,6,0,0,1,1
21654,48723143193,13,852,12,2,0,1,1
21655,48724008721,81,377,94,0,0,1,1
21656,48725249503,60,570,87,0,0,1,1
21657,48726449325,46,401,8,3,1,1,1
21658,48727316643,2,409,12,0,0,1,1
21659,48728119539,33,324,35,0,0,1,1
21660,48729264614,78,998,46,1,0,1,1
21661,48730350843,60,607,87,3,1,1,1
21662,48731544144,83,359,67,3,1,1,1
21663,48732535400,74,64,96,0,0,1,1
21664,48733687320,70,224,70,0,0,1,1
21665,48734669292,3,397,78,0,0,1,1
21666,48735857501,24,170,25,1,0,1,1
21667,48736912817,83,638,42,0,0,1,1
21668,48737909130,41,37,65,0,0,1,1
21669,48738704792,64,426,31,0,0,1,1
21670,48739504325,66,516,98,0,0,1,1
21671,48740427659,85,229,7,0,0,1,1
21672,48741576999,67,274,43,0,0,1,1
21673,48742577244,92,258,95,0,0,1,1
21674,48743691531,79,577,57,0,0,1,1
21675,48744638309,25,752,74,0,0,1,1
21676,48745843755,87,186,34,1,0,1,1
21677,48746811215,88,486,96,0,0,1,1
21678,48748030200,21,45,21,0,0,1,1
21679,48748839678,31,810,11,1,0,1,1
21680,48749860935,82,145,91,0,0,1,1
21681,48750666931,74,685,28,0,0,1,1
21682,48751617310,31,209,27,0,0,1,1
21683,48752614908,26,288,43,0,0,1,1
