seq,timestamp_ns,user_id,item_id,category_id,behavior_code,amount,label,label_valid,is_burst_period
183611,1493722676000000000,0,0,0,0,72.21,0,1,0
183612,1493722676000000000,0,0,0,0,21.94,0,1,0
183613,1493722677000000000,0,0,0,0,3.6,0,1,0
183614,1493722678000000000,0,0,0,0,10.0,0,1,0
183615,1493722678000000000,0,0,0,0,3.57,0,1,0
183616,1493722678000000000,0,0,0,0,3.16,0,1,0
183617,1493722678000000000,0,0,0,0,27.99,0,1,0
183618,1493722678000000000,0,0,0,0,34.65,0,1,0
183619,1493722678000000000,0,0,0,0,416.76,0,1,0
183620,1493722678000000000,0,0,0,0,16.59,0,1,0
183621,1493722679000000000,0,0,0,0,9.99,0,1,0
183622,1493722680000000000,0,0,0,0,93.86,0,1,0
183623,1493722680000000000,0,0,0,0,1.0,0,1,0
183624,1493722680000000000,0,0,0,0,27.39,0,1,0
183625,1493722681000000000,0,0,0,0,1.5,0,1,0
183626,1493722681000000000,0,0,0,0,1.98,0,1,0
183627,1493722681000000000,0,0,0,0,144.0,0,1,0
183628,1493722682000000000,0,0,0,0,290.53,0,1,0
183629,1493722683000000000,0,0,0,0,33.99,0,1,0
183630,1493722683000000000,0,0,0,0,178.17,0,1,0
183631,1493722683000000000,0,0,0,0,222.0,0,1,0
183632,1493722686000000000,0,0,0,0,18.06,0,1,0
183633,1493722686000000000,0,0,0,0,105.77,0,1,0
183634,1493722686000000000,0,0,0,0,22.08,0,1,0
183635,1493722687000000000,0,0,0,0,8.94,0,1,0
183636,1493722687000000000,0,0,0,0,1.0,0,1,0
183637,1493722688000000000,0,0,0,0,214.0,0,1,0
183638,1493722689000000000,0,0,0,0,5.39,0,1,0
183639,1493722689000000000,0,0,0,0,1.88,0,1,0
183640,1493722689000000000,0,0,0,0,43.88,0,1,0
183641,1493722690000000000,0,0,0,0,96.75,0,1,0
183642,1493722691000000000,0,0,0,0,19.0,0,1,0
183643,1493722691000000000,0,0,0,0,29.95,0,1,0
183644,1493722691000000000,0,0,0,0,398.62,0,1,0
183645,1493722691000000000,0,0,0,0,67.0,0,1,0
183646,1493722692000000000,0,0,0,0,68.88,0,1,0
183647,1493722692000000000,0,0,0,0,1130.65,0,1,0
183648,1493722692000000000,0,0,0,0,22.4,0,1,0
183649,1493722693000000000,0,0,0,0,6.7,0,1,0
183650,1493722693000000000,0,0,0,0,12.41,0,1,0
183651,1493722694000000000,0,0,0,0,419.27,0,1,0
183652,1493722694000000000,0,0,0,0,69.0,0,1,0
183653,1493722695000000000,0,0,0,0,33.81,0,1,0
183654,1493722695000000000,0,0,0,0,21.65,0,1,0
183655,1493722695000000000,0,0,0,0,69.32,0,1,0
183656,1493722696000000000,0,0,0,0,10.0,0,1,0
183657,1493722697000000000,0,0,0,0,0.77,0,1,0
183658,1493722697000000000,0,0,0,0,835.0,0,1,0
183659,1493722697000000000,0,0,0,0,47.95,0,1,0
183660,1493722697000000000,0,0,0,0,74.91,0,1,0
183661,1493722698000000000,0,0,0,0,100.79,0,1,0
183662,1493722698000000000,0,0,0,0,57.0,0,1,0
183663,1493722698000000000,0,0,0,0,45.7,0,1,0
183664,1493722699000000000,0,0,0,0,126.0,0,1,0
183665,1493722699000000000,0,0,0,0,27.82,0,1,0
183666,1493722699000000000,0,0,0,0,6.97,0,1,0
183667,1493722700000000000,0,0,0,0,45.6,0,1,0
183668,1493722701000000000,0,0,0,0,272.65,0,1,0
183669,1493722701000000000,0,0,0,0,90.0,0,1,0
183670,1493722701000000000,0,0,0,0,1.98,0,1,0
183671,1493722701000000000,0,0,0,0,15.0,0,1,0
183672,1493722701000000000,0,0,0,0,83.5,0,1,0
183673,1493722702000000000,0,0,0,0,69.95,0,1,0
183674,1493722703000000000,0,0,0,0,20.22,0,1,0
183675,1493722704000000000,0,0,0,0,7.56,0,1,0
183676,1493722705000000000,0,0,0,0,9.99,0,1,0
183677,1493722705000000000,0,0,0,0,55.0,0,1,0
183678,1493722705000000000,0,0,0,0,262.0,0,1,0
183679,1493722706000000000,0,0,0,0,21.86,0,1,0
183680,1493722706000000000,0,0,0,0,73.4,0,1,0
183681,1493722706000000000,0,0,0,0,54.39,0,1,0
183682,1493722707000000000,0,0,0,0,11.45,0,1,0
183683,1493722707000000000,0,0,0,0,1.0,0,1,0
183684,1493722708000000000,0,0,0,0,1.99,0,1,0
183685,1493722708000000000,0,0,0,0,11.95,0,1,0
183686,1493722708000000000,0,0,0,0,39.99,0,1,0
183687,1493722709000000000,0,0,0,0,30.66,0,1,0
183688,1493722710000000000,0,0,0,0,15.0,0,1,0
183689,1493722710000000000,0,0,0,0,120.8,0,1,0
183690,1493722711000000000,0,0,0,0,9.27,0,1,0
183691,1493722711000000000,0,0,0,0,16.0,0,1,0
183692,1493722711000000000,0,0,0,0,30.0,0,1,0
183693,1493722712000000000,0,0,0,0,64.96,0,1,0
183694,1493722714000000000,0,0,0,0,7.55,0,1,0
183695,1493722714000000000,0,0,0,0,153.98,0,1,0
183696,1493722714000000000,0,0,0,0,583.86,0,1,0
183697,1493722714000000000,0,0,0,0,222.0,0,1,0
183698,1493722715000000000,0,0,0,0,141.55,0,1,0
183699,1493722715000000000,0,0,0,0,87.31,0,1,0
183700,1493722717000000000,0,0,0,0,0.76,0,1,0
183701,1493722717000000000,0,0,0,0,39.95,0,1,0
183702,1493722718000000000,0,0,0,0,45.0,0,1,0
183703,1493722718000000000,0,0,0,0,30.0,0,1,0
183704,1493722718000000000,0,0,0,0,9.06,0,1,0
183705,1493722718000000000,0,0,0,0,46.23,0,1,0
183706,1493722719000000000,0,0,0,0,136.79,0,1,0
183707,1493722719000000000,0,0,0,0,103.32,0,1,0
183708,1493722719000000000,0,0,0,0,48.02,0,1,0
183709,1493722720000000000,0,0,0,0,17.99,0,1,0
183710,1493722720000000000,0,0,0,0,24.26,0,1,0
183711,1493722720000000000,0,0,0,0,8.0,0,1,0
183712,1493722721000000000,0,0,0,0,149.8,0,1,0
183713,1493722721000000000,0,0,0,0,39.0,0,1,0
183714,1493722721000000000,0,0,0,0,8.95,0,1,0
183715,1493722721000000000,0,0,0,0,29.9,0,1,0
183716,1493722723000000000,0,0,0,0,0.76,0,1,0
183717,1493722723000000000,0,0,0,0,56.98,0,1,0
183718,1493722724000000000,0,0,0,0,75.0,0,1,0
183719,1493722724000000000,0,0,0,0,187.0,0,1,0
183720,1493722724000000000,0,0,0,0,33.0,0,1,0
183721,1493722725000000000,0,0,0,0,96.0,0,1,0
183722,1493722725000000000,0,0,0,0,12.4,0,1,0
183723,1493722725000000000,0,0,0,0,89.9,0,1,0
183724,1493722726000000000,0,0,0,0,54.2,0,1,0
183725,1493722726000000000,0,0,0,0,19.99,0,1,0
183726,1493722727000000000,0,0,0,0,9.0,0,1,0
183727,1493722727000000000,0,0,0,0,9.99,0,1,0
183728,1493722727000000000,0,0,0,0,8.79,0,1,0
183729,1493722728000000000,0,0,0,0,25.2,0,1,0
183730,1493722728000000000,0,0,0,0,13.95,0,1,0
183731,1493722728000000000,0,0,0,0,36.2,0,1,0
183732,1493722729000000000,0,0,0,0,6.99,0,1,0
183733,1493722730000000000,0,0,0,0,9.99,0,1,0
183734,1493722730000000000,0,0,0,0,355.66,0,1,0
183735,1493722731000000000,0,0,0,0,20.0,0,1,0
183736,1493722731000000000,0,0,0,0,380.42,0,1,0
183737,1493722731000000000,0,0,0,0,800.0,0,1,0
183738,1493722732000000000,0,0,0,0,109.0,0,1,0
183739,1493722732000000000,0,0,0,0,2.28,0,1,0
183740,1493722733000000000,0,0,0,0,143.71,0,1,0
183741,1493722733000000000,0,0,0,0,30.0,0,1,0
183742,1493722733000000000,0,0,0,0,45.0,0,1,0
183743,1493722734000000000,0,0,0,0,306.58,0,1,0
183744,1493722734000000000,0,0,0,0,212.5,0,1,0
183745,1493722735000000000,0,0,0,0,1.0,0,1,0
183746,1493722735000000000,0,0,0,0,10.0,0,1,0
183747,1493722735000000000,0,0,0,0,89.46,0,1,0
183748,1493722736000000000,0,0,0,0,1.0,0,1,0
183749,1493722736000000000,0,0,0,0,19.95,0,1,0
183750,1493722737000000000,0,0,0,0,72.64,0,1,0
183751,1493722737000000000,0,0,0,0,31.11,0,1,0
183752,1493722737000000000,0,0,0,0,37.93,0,1,0
183753,1493722737000000000,0,0,0,0,90.0,0,1,0
183754,1493722737000000000,0,0,0,0,46.0,0,1,0
183755,1493722738000000000,0,0,0,0,136.95,0,1,0
183756,1493722738000000000,0,0,0,0,22.8,0,1,0
183757,1493722738000000000,0,0,0,0,71.3,0,1,0
183758,1493722738000000000,0,0,0,0,1.0,0,1,0
183759,1493722739000000000,0,0,0,0,55.92,0,1,0
183760,1493722739000000000,0,0,0,0,263.98,0,1,0
183761,1493722740000000000,0,0,0,0,0.89,0,1,0
183762,1493722740000000000,0,0,0,0,49.9,0,1,0
183763,1493722740000000000,0,0,0,0,250.0,0,1,0
183764,1493722740000000000,0,0,0,0,176.0,0,1,0
183765,1493722741000000000,0,0,0,0,6.16,0,1,0
183766,1493722741000000000,0,0,0,0,8.99,0,1,0
183767,1493722741000000000,0,0,0,0,1.0,0,1,0
183768,1493722742000000000,0,0,0,0,1.98,0,1,0
183769,1493722742000000000,0,0,0,0,7.19,0,1,0
183770,1493722742000000000,0,0,0,0,29.21,0,1,0
183771,1493722743000000000,0,0,0,0,4.0,0,1,0
183772,1493722745000000000,0,0,0,0,1.79,0,1,0
183773,1493722745000000000,0,0,0,0,39.25,0,1,0
183774,1493722745000000000,0,0,0,0,1.0,0,1,0
183775,1493722746000000000,0,0,0,0,3.94,0,1,0
183776,1493722746000000000,0,0,0,0,70.02,0,1,0
183777,1493722746000000000,0,0,0,0,39.93,0,1,0
183778,1493722747000000000,0,0,0,0,5.85,0,1,0
183779,1493722747000000000,0,0,0,0,68.23,0,1,0
183780,1493722747000000000,0,0,0,0,206.0,0,1,0
183781,1493722748000000000,0,0,0,0,26.65,0,1,0
183782,1493722748000000000,0,0,0,0,15.48,0,1,0
183783,1493722748000000000,0,0,0,0,189.0,0,1,0
183784,1493722749000000000,0,0,0,0,28.0,0,1,0
183785,1493722749000000000,0,0,0,0,9.0,0,1,0
183786,1493722749000000000,0,0,0,0,32.0,0,1,0
183787,1493722750000000000,0,0,0,0,427.39,0,1,0
183788,1493722750000000000,0,0,0,0,569.85,0,1,0
183789,1493722751000000000,0,0,0,0,93.0,0,1,0
183790,1493722751000000000,0,0,0,0,201.98,0,1,0
183791,1493722751000000000,0,0,0,0,13.82,0,1,0
183792,1493722751000000000,0,0,0,0,22.0,0,1,0
183793,1493722751000000000,0,0,0,0,1.98,0,1,0
183794,1493722752000000000,0,0,0,0,375.44,0,1,0
183795,1493722752000000000,0,0,0,0,249.2,0,1,0
183796,1493722752000000000,0,0,0,0,88.0,0,1,0
183797,1493722752000000000,0,0,0,0,88.0,0,1,0
183798,1493722753000000000,0,0,0,0,110.0,0,1,0
183799,1493722754000000000,0,0,0,0,80.0,0,1,0
183800,1493722754000000000,0,0,0,0,2.45,0,1,0
183801,1493722754000000000,0,0,0,0,116.92,0,1,0
183802,1493722755000000000,0,0,0,0,9.99,0,1,0
183803,1493722755000000000,0,0,0,0,57.97,0,1,0
183804,1493722755000000000,0,0,0,0,314.0,0,1,0
183805,1493722755000000000,0,0,0,0,8.03,0,1,0
183806,1493722755000000000,0,0,0,0,4.49,0,1,0
183807,1493722756000000000,0,0,0,0,506.64,0,1,0
183808,1493722757000000000,0,0,0,0,5.0,0,1,0
183809,1493722757000000000,0,0,0,0,13.99,0,1,0
183810,1493722758000000000,0,0,0,0,119.96,0,1,0
183811,1493722759000000000,0,0,0,0,10.02,0,1,0
183812,1493722759000000000,0,0,0,0,7.93,0,1,0
183813,1493722760000000000,0,0,0,0,97.0,0,1,0
183814,1493722760000000000,0,0,0,0,1.5,0,1,0
183815,1493722761000000000,0,0,0,0,104.93,0,1,0
183816,1493722761000000000,0,0,0,0,66.04,0,1,0
183817,1493722761000000000,0,0,0,0,8.99,0,1,0
183818,1493722761000000000,0,0,0,0,9.2,0,1,0
183819,1493722762000000000,0,0,0,0,189.73,0,1,0
183820,1493722762000000000,0,0,0,0,1.0,0,1,0
183821,1493722762000000000,0,0,0,0,45.0,0,1,0
183822,1493722763000000000,0,0,0,0,1.98,0,1,0
183823,1493722763000000000,0,0,0,0,284.77,0,1,0
183824,1493722764000000000,0,0,0,0,1.29,0,1,0
183825,1493722764000000000,0,0,0,0,30.89,0,1,0
183826,1493722765000000000,0,0,0,0,302.5,0,1,0
183827,1493722766000000000,0,0,0,0,18.0,0,1,0
183828,1493722766000000000,0,0,0,0,18.36,0,1,0
183829,1493722766000000000,0,0,0,0,61.6,0,1,0
183830,1493722766000000000,0,0,0,0,290.0,0,1,0
183831,1493722766000000000,0,0,0,0,57.87,0,1,0
183832,1493722766000000000,0,0,0,0,17.9,0,1,0
183833,1493722768000000000,0,0,0,0,10.0,0,1,0
183834,1493722768000000000,0,0,0,0,155.3,0,1,0
183835,1493722769000000000,0,0,0,0,1.98,0,1,0
183836,1493722770000000000,0,0,0,0,9.99,0,1,0
183837,1493722770000000000,0,0,0,0,2.71,0,1,0
183838,1493722770000000000,0,0,0,0,3.94,0,1,0
183839,1493722770000000000,0,0,0,0,54.5,0,1,0
183840,1493722771000000000,0,0,0,0,10.0,0,1,0
183841,1493722771000000000,0,0,0,0,190.0,0,1,0
183842,1493722772000000000,0,0,0,0,2.69,0,1,0
183843,1493722772000000000,0,0,0,0,15.41,0,1,0
183844,1493722772000000000,0,0,0,0,47.61,0,1,0
183845,1493722774000000000,0,0,0,0,21.15,0,1,0
183846,1493722775000000000,0,0,0,0,1.98,0,1,0
183847,1493722776000000000,0,0,0,0,132.98,0,1,0
183848,1493722777000000000,0,0,0,0,9.78,0,1,0
183849,1493722777000000000,0,0,0,0,79.99,0,1,0
183850,1493722777000000000,0,0,0,0,11.9,0,1,0
183851,1493722778000000000,0,0,0,0,7.7,0,1,0
183852,1493722779000000000,0,0,0,0,2.69,0,1,0
183853,1493722779000000000,0,0,0,0,114.27,0,1,0
183854,1493722780000000000,0,0,0,0,4.56,0,1,0
183855,1493722781000000000,0,0,0,0,200.0,0,1,0
183856,1493722781000000000,0,0,0,0,1.0,0,1,0
183857,1493722781000000000,0,0,0,0,9.99,0,1,0
183858,1493722782000000000,0,0,0,0,59.89,0,1,0
183859,1493722783000000000,0,0,0,0,156.0,0,1,0
183860,1493722784000000000,0,0,0,0,9.99,0,1,0
183861,1493722785000000000,0,0,0,0,3.75,0,1,0
183862,1493722785000000000,0,0,0,0,61.77,0,1,0
183863,1493722787000000000,0,0,0,0,48.8,0,1,0
183864,1493722788000000000,0,0,0,0,93.99,0,1,0
183865,1493722788000000000,0,0,0,0,8.99,0,1,0
183866,1493722789000000000,0,0,0,0,1.58,0,1,0
183867,1493722790000000000,0,0,0,0,49.99,0,1,0
183868,1493722790000000000,0,0,0,0,74.0,0,1,0
183869,1493722790000000000,0,0,0,0,381.6,0,1,0
183870,1493722791000000000,0,0,0,0,29.99,0,1,0
183871,1493722792000000000,0,0,0,0,55.19,0,1,0
183872,1493722792000000000,0,0,0,0,15.09,0,1,0
183873,1493722792000000000,0,0,0,0,654.96,0,1,0
183874,1493722793000000000,0,0,0,0,9.99,0,1,0
183875,1493722793000000000,0,0,0,0,87.0,0,1,0
183876,1493722793000000000,0,0,0,0,2.58,0,1,0
183877,1493722793000000000,0,0,0,0,30.71,0,1,0
183878,1493722793000000000,0,0,0,0,0.0,0,1,0
183879,1493722794000000000,0,0,0,0,376.11,0,1,0
183880,1493722794000000000,0,0,0,0,9.49,0,1,0
183881,1493722795000000000,0,0,0,0,333.89,0,1,0
183882,1493722795000000000,0,0,0,0,51.2,0,1,0
183883,1493722795000000000,0,0,0,0,70.62,0,1,0
183884,1493722796000000000,0,0,0,0,1.0,0,1,0
183885,1493722796000000000,0,0,0,0,1.98,0,1,0
183886,1493722797000000000,0,0,0,0,272.4,0,1,0
183887,1493722797000000000,0,0,0,0,43.13,0,1,0
183888,1493722798000000000,0,0,0,0,22.25,0,1,0
183889,1493722799000000000,0,0,0,0,162.65,0,1,0
183890,1493722799000000000,0,0,0,0,19.95,0,1,0
183891,1493722799000000000,0,0,0,0,7.62,0,1,0
183892,1493722800000000000,0,0,0,0,119.97,0,1,0
183893,1493722800000000000,0,0,0,0,7.7,0,1,0
183894,1493722801000000000,0,0,0,0,60.0,0,1,0
183895,1493722801000000000,0,0,0,0,214.14,0,1,0
183896,1493722802000000000,0,0,0,0,18.96,0,1,0
183897,1493722802000000000,0,0,0,0,7.0,0,1,0
183898,1493722802000000000,0,0,0,0,59.9,0,1,0
183899,1493722802000000000,0,0,0,0,282.0,0,1,0
183900,1493722804000000000,0,0,0,0,5.9,0,1,0
183901,1493722804000000000,0,0,0,0,1.0,0,1,0
183902,1493722805000000000,0,0,0,0,28.75,0,1,0
183903,1493722805000000000,0,0,0,0,71.09,0,1,0
183904,1493722805000000000,0,0,0,0,33.57,0,1,0
183905,1493722806000000000,0,0,0,0,184.96,0,1,0
183906,1493722807000000000,0,0,0,0,145.34,0,1,0
183907,1493722807000000000,0,0,0,0,69.47,0,1,0
183908,1493722807000000000,0,0,0,0,488.93,0,1,0
183909,1493722807000000000,0,0,0,0,153.0,0,1,0
183910,1493722809000000000,0,0,0,0,49.0,0,1,0
183911,1493722809000000000,0,0,0,0,1534.0,0,1,0
183912,1493722810000000000,0,0,0,0,34.35,0,1,0
183913,1493722811000000000,0,0,0,0,135.98,0,1,0
183914,1493722811000000000,0,0,0,0,218.41,0,1,0
183915,1493722812000000000,0,0,0,0,52.3,0,1,0
183916,1493722812000000000,0,0,0,0,72.55,0,1,0
183917,1493722813000000000,0,0,0,0,84.95,0,1,0
183918,1493722813000000000,0,0,0,0,0.99,0,1,0
183919,1493722814000000000,0,0,0,0,6.27,0,1,0
183920,1493722815000000000,0,0,0,0,18.65,0,1,0
183921,1493722815000000000,0,0,0,0,1.6,0,1,0
183922,1493722816000000000,0,0,0,0,2.99,0,1,0
183923,1493722817000000000,0,0,0,0,184.94,0,1,0
183924,1493722817000000000,0,0,0,0,75.0,0,1,0
183925,1493722818000000000,0,0,0,0,74.99,0,1,0
183926,1493722819000000000,0,0,0,0,1930.39,0,1,0
183927,1493722819000000000,0,0,0,0,331.71,0,1,0
183928,1493722819000000000,0,0,0,0,92.0,0,1,0
183929,1493722820000000000,0,0,0,0,1.83,0,1,0
183930,1493722820000000000,0,0,0,0,12.8,0,1,0
183931,1493722820000000000,0,0,0,0,8.0,0,1,0
183932,1493722820000000000,0,0,0,0,1.79,0,1,0
183933,1493722820000000000,0,0,0,0,29.99,0,1,0
183934,1493722821000000000,0,0,0,0,2.28,0,1,0
183935,1493722823000000000,0,0,0,0,49.9,0,1,0
183936,1493722824000000000,0,0,0,0,42.0,0,1,0
183937,1493722826000000000,0,0,0,0,1.18,0,1,0
183938,1493722827000000000,0,0,0,0,75.0,0,1,0
183939,1493722828000000000,0,0,0,0,0.89,0,1,0
183940,1493722828000000000,0,0,0,0,600.0,0,1,0
183941,1493722829000000000,0,0,0,0,34.48,0,1,0
183942,1493722829000000000,0,0,0,0,6.05,0,1,0
183943,1493722829000000000,0,0,0,0,13.46,0,1,0
183944,1493722829000000000,0,0,0,0,63.32,0,1,0
183945,1493722829000000000,0,0,0,0,57.7,0,1,0
183946,1493722830000000000,0,0,0,0,3.49,0,1,0
183947,1493722830000000000,0,0,0,0,52.72,0,1,0
183948,1493722830000000000,0,0,0,0,118.0,0,1,0
183949,1493722830000000000,0,0,0,0,9.48,0,1,0
183950,1493722830000000000,0,0,0,0,29.08,0,1,0
183951,1493722830000000000,0,0,0,0,0.76,0,1,0
183952,1493722831000000000,0,0,0,0,290.0,0,1,0
183953,1493722831000000000,0,0,0,0,56.86,0,1,0
183954,1493722831000000000,0,0,0,0,10.0,0,1,0
183955,1493722831000000000,0,0,0,0,11.5,0,1,0
183956,1493722832000000000,0,0,0,0,6.99,0,1,0
183957,1493722833000000000,0,0,0,0,9.46,0,1,0
183958,1493722834000000000,0,0,0,0,100.0,0,1,0
183959,1493722834000000000,0,0,0,0,3.79,0,1,0
183960,1493722834000000000,0,0,0,0,1.0,0,1,0
183961,1493722834000000000,0,0,0,0,42.81,0,1,0
183962,1493722835000000000,0,0,0,0,34.53,0,1,0
183963,1493722835000000000,0,0,0,0,27.53,0,1,0
183964,1493722836000000000,0,0,0,0,0.92,0,1,0
183965,1493722836000000000,0,0,0,0,199.01,0,1,0
183966,1493722836000000000,0,0,0,0,152.65,0,1,0
183967,1493722836000000000,0,0,0,0,27.39,0,1,0
183968,1493722837000000000,0,0,0,0,30.0,0,1,0
183969,1493722837000000000,0,0,0,0,209.9,0,1,0
183970,1493722837000000000,0,0,0,0,6.03,0,1,0
183971,1493722837000000000,0,0,0,0,9.99,0,1,0
183972,1493722837000000000,0,0,0,0,19.0,0,1,0
183973,1493722837000000000,0,0,0,0,24.5,0,1,0
183974,1493722838000000000,0,0,0,0,12.31,0,1,0
183975,1493722838000000000,0,0,0,0,42.0,0,1,0
183976,1493722838000000000,0,0,0,0,15.0,0,1,0
183977,1493722839000000000,0,0,0,0,40.0,0,1,0
183978,1493722839000000000,0,0,0,0,49.99,0,1,0
183979,1493722839000000000,0,0,0,0,30.0,0,1,0
183980,1493722839000000000,0,0,0,0,0.02,0,1,0
183981,1493722839000000000,0,0,0,0,8.61,0,1,0
183982,1493722839000000000,0,0,0,0,20.16,0,1,0
183983,1493722840000000000,0,0,0,0,0.99,0,1,0
183984,1493722840000000000,0,0,0,0,50.0,0,1,0
183985,1493722841000000000,0,0,0,0,75.28,0,1,0
183986,1493722841000000000,0,0,0,0,5.99,0,1,0
183987,1493722841000000000,0,0,0,0,107.9,0,1,0
183988,1493722842000000000,0,0,0,0,1.29,0,1,0
183989,1493722842000000000,0,0,0,0,29.89,0,1,0
183990,1493722842000000000,0,0,0,0,1110.32,0,1,0
183991,1493722844000000000,0,0,0,0,17.72,0,1,0
183992,1493722844000000000,0,0,0,0,236.27,0,1,0
183993,1493722844000000000,0,0,0,0,25.0,0,1,0
183994,1493722845000000000,0,0,0,0,15.0,0,1,0
183995,1493722845000000000,0,0,0,0,8.45,0,1,0
183996,1493722846000000000,0,0,0,0,0.76,0,1,0
183997,1493722846000000000,0,0,0,0,0.0,0,1,0
183998,1493722847000000000,0,0,0,0,30.0,0,1,0
183999,1493722848000000000,0,0,0,0,14.64,0,1,0
184000,1493722848000000000,0,0,0,0,19.55,0,1,0
184001,1493722849000000000,0,0,0,0,1.98,0,1,0
184002,1493722849000000000,0,0,0,0,11.05,0,1,0
184003,1493722850000000000,0,0,0,0,532.0,0,1,0
184004,1493722850000000000,0,0,0,0,158.0,0,1,0
184005,1493722850000000000,0,0,0,0,4.75,0,1,0
184006,1493722850000000000,0,0,0,0,1.98,0,1,0
184007,1493722850000000000,0,0,0,0,0.89,0,1,0
184008,1493722850000000000,0,0,0,0,263.75,0,1,0
184009,1493722851000000000,0,0,0,0,13.9,0,1,0
184010,1493722851000000000,0,0,0,0,1.54,0,1,0
184011,1493722851000000000,0,0,0,0,0.99,0,1,0
184012,1493722852000000000,0,0,0,0,24.64,0,1,0
184013,1493722852000000000,0,0,0,0,1064.9,0,1,0
184014,1493722853000000000,0,0,0,0,38.0,0,1,0
184015,1493722853000000000,0,0,0,0,0.95,0,1,0
184016,1493722855000000000,0,0,0,0,11.0,0,1,0
184017,1493722855000000000,0,0,0,0,0.76,0,1,0
184018,1493722856000000000,0,0,0,0,3.79,0,1,0
184019,1493722857000000000,0,0,0,0,18.18,0,1,0
184020,1493722857000000000,0,0,0,0,49.18,0,1,0
184021,1493722858000000000,0,0,0,0,0.01,0,1,0
184022,1493722858000000000,0,0,0,0,47.19,0,1,0
184023,1493722859000000000,0,0,0,0,15.17,0,1,0
184024,1493722860000000000,0,0,0,0,50.0,0,1,0
184025,1493722861000000000,0,0,0,0,28.75,0,1,0
184026,1493722862000000000,0,0,0,0,24.78,0,1,0
184027,1493722862000000000,0,0,0,0,81.71,0,1,0
184028,1493722862000000000,0,0,0,0,18.41,0,1,0
184029,1493722862000000000,0,0,0,0,34.9,0,1,0
184030,1493722863000000000,0,0,0,0,3.85,0,1,0
184031,1493722864000000000,0,0,0,0,10.64,0,1,0
184032,1493722864000000000,0,0,0,0,79.0,0,1,0
184033,1493722864000000000,0,0,0,0,29.9,0,1,0
184034,1493722865000000000,0,0,0,0,10.62,0,1,0
184035,1493722865000000000,0,0,0,0,1.0,0,1,0
184036,1493722865000000000,0,0,0,0,24.95,0,1,0
184037,1493722865000000000,0,0,0,0,2.28,0,1,0
184038,1493722865000000000,0,0,0,0,0.89,0,1,0
184039,1493722866000000000,0,0,0,0,77.0,0,1,0
184040,1493722867000000000,0,0,0,0,1.98,0,1,0
184041,1493722867000000000,0,0,0,0,64.49,0,1,0
184042,1493722868000000000,0,0,0,0,5.3,0,1,0
184043,1493722868000000000,0,0,0,0,13.2,0,1,0
184044,1493722869000000000,0,0,0,0,12.31,0,1,0
184045,1493722870000000000,0,0,0,0,43.91,0,1,0
184046,1493722870000000000,0,0,0,0,185.0,0,1,0
184047,1493722870000000000,0,0,0,0,12.99,0,1,0
184048,1493722871000000000,0,0,0,0,22.09,0,1,0
184049,1493722871000000000,0,0,0,0,75.46,0,1,0
184050,1493722871000000000,0,0,0,0,20.0,0,1,0
184051,1493722871000000000,0,0,0,0,80.0,0,1,0
184052,1493722872000000000,0,0,0,0,5.76,0,1,0
184053,1493722872000000000,0,0,0,0,100.9,0,1,0
184054,1493722873000000000,0,0,0,0,30.55,0,1,0
184055,1493722873000000000,0,0,0,0,1.78,0,1,0
184056,1493722873000000000,0,0,0,0,12.0,0,1,0
184057,1493722874000000000,0,0,0,0,1.0,0,1,0
184058,1493722874000000000,0,0,0,0,17.5,0,1,0
184059,1493722874000000000,0,0,0,0,15.0,0,1,0
184060,1493722874000000000,0,0,0,0,2.08,0,1,0
184061,1493722875000000000,0,0,0,0,64.63,0,1,0
184062,1493722876000000000,0,0,0,0,1.29,0,1,0
184063,1493722878000000000,0,0,0,0,5.99,0,1,0
184064,1493722878000000000,0,0,0,0,4.49,0,1,0
184065,1493722879000000000,0,0,0,0,20.0,0,1,0
184066,1493722879000000000,0,0,0,0,9.86,0,1,0
184067,1493722879000000000,0,0,0,0,74.57,0,1,0
184068,1493722880000000000,0,0,0,0,129.5,0,1,0
184069,1493722880000000000,0,0,0,0,20.24,0,1,0
184070,1493722880000000000,0,0,0,0,52.01,0,1,0
184071,1493722880000000000,0,0,0,0,70.0,0,1,0
184072,1493722880000000000,0,0,0,0,24.99,0,1,0
184073,1493722880000000000,0,0,0,0,9.13,0,1,0
184074,1493722881000000000,0,0,0,0,149.0,0,1,0
184075,1493722881000000000,0,0,0,0,12.95,0,1,0
184076,1493722882000000000,0,0,0,0,155.3,0,1,0
184077,1493722882000000000,0,0,0,0,180.0,0,1,0
184078,1493722882000000000,0,0,0,0,10.5,0,1,0
184079,1493722883000000000,0,0,0,0,45.0,0,1,0
184080,1493722883000000000,0,0,0,0,100.0,0,1,0
184081,1493722883000000000,0,0,0,0,1.0,0,1,0
184082,1493722884000000000,0,0,0,0,628.6,0,1,0
184083,1493722884000000000,0,0,0,0,1.0,0,1,0
184084,1493722884000000000,0,0,0,0,76.6,0,1,0
184085,1493722886000000000,0,0,0,0,34.5,0,1,0
184086,1493722886000000000,0,0,0,0,24.87,0,1,0
184087,1493722886000000000,0,0,0,0,9.4,0,1,0
184088,1493722887000000000,0,0,0,0,1.0,0,1,0
184089,1493722887000000000,0,0,0,0,29.5,0,1,0
184090,1493722887000000000,0,0,0,0,11.69,0,1,0
184091,1493722887000000000,0,0,0,0,99.9,0,1,0
